num_0,num_1,num_2,num_3,num_4,cat_0,cat_1,cat_2,label
0.11879172360984325,-0.07528574792628144,0.07307768218440544,0.0726626810649605,-0.14108317694140277,1,1,1,1
-0.1460205188995427,-0.2097476485936954,0.15376019802727903,0.6299305108537241,-0.28226158136771523,2,1,2,1
0.7701075573396434,0.15574012747566202,-0.023169080249973443,0.48170350581231264,-0.1803905495000056,1,0,0,1
-0.21809133615050294,-0.016300036188432232,0.43955107662161863,0.14853499310531396,-0.28375518157500784,2,1,2,0
0.4869789012881422,0.7004342567188024,0.604161476463682,0.438732989305575,0.27908144992593603,0,0,1,1
-0.3744849336733874,-0.0863450488172289,0.35855393558202664,-0.09671905198413247,0.5690840484929862,1,2,2,0
-0.46658628561476245,-0.015264194133762413,0.08863579037102623,-0.07976201706188404,-0.09522283904672542,1,0,0,0
0.033734021583868984,0.1186067750256973,-0.1990319863723754,0.20664067429620445,-0.607233165108655,0,2,1,1
-0.4880658282941404,-0.216483862928661,-0.1577317492839431,0.46337487756608775,-0.102376055413922,2,2,0,0
0.26364275593811526,-0.17629959176753957,0.24309333850086984,-0.08255879057780906,0.35153914234082545,1,1,2,0
0.2130584816680126,-0.22657123023073938,-0.705555876463215,-0.5228150004279069,0.7535951100005372,0,2,2,1
0.22967899890415913,0.12456321794459364,-0.17789776042419564,0.5853361003653126,0.038609436610909084,1,0,0,1
-0.39322524395522623,0.3218724999200846,0.3893133647969872,0.10040652746608178,-0.5475047908862557,2,0,1,1
0.7923702518625559,-0.16391921526544392,-0.2594382050746456,-0.036339695874154976,0.023515239894825176,1,2,0,1
0.30517694903550235,0.42537505832020284,0.011702303909947642,-0.2636279985564438,0.46539493285001843,1,1,2,1
0.5746130012429942,0.4533812884667364,-0.3054928240669696,0.2289284287577308,0.04228508046243533,0,0,2,1
-0.17101498943105153,0.10981020161713888,-0.27249260346746285,0.3121687257982287,0.26715691612069215,0,0,1,1
0.18047188857179564,-0.01300676283735262,0.626513746425329,0.18235146778674777,-0.6442421977671251,0,1,0,1
-0.2583569154626185,0.2690667650261917,-0.022630760709173275,-0.41776102711730545,-0.02216949311419856,0,1,1,1
-0.1902761510764503,-0.3737774758023249,0.09324917404909151,-0.07247946259762825,-0.16517112796489558,1,1,0,0
0.06042925812992879,0.09762714511809942,-0.8696831407797625,0.0062419288093246705,0.2752155625283375,2,0,0,1
-0.09878050935470854,0.5485437430157545,-0.14742006252407228,-0.03416578006244829,-0.2073978946457525,1,2,1,1
0.5751661686232319,-0.033004246442501384,-0.34805008006731863,0.17795537800368516,0.0716069114587737,1,1,0,1
0.2691734899556308,-0.23809070706809088,-0.26176592999234677,-0.17690134901651583,0.004733880784522438,2,0,2,1
-0.10777272231481658,-0.1356397466259516,-0.018371982964571053,-0.10612422242130778,-0.1017623916578688,0,1,1,1
-0.1565130272607491,-0.32502099121395267,-0.10899510072655363,0.4352951364110327,0.09858262769155576,1,2,2,0
0.05235935485606391,0.5020796232627813,-0.15545547429740383,0.2744934237377953,0.08758246927876161,2,1,1,1
-0.23794742842928293,0.483949810411735,-0.47828070281372065,0.1747588710535984,-0.13222840992150858,0,1,2,1
-0.05083903711784867,0.35222312313454723,-0.22737909555825359,0.3254007034528793,0.5971249734713345,0,0,1,1
0.18354748683472955,0.1877178296846079,-0.26027940374544906,0.5773026952224216,-0.2829732960998135,2,1,2,1
0.34730114507896337,0.014747727612264994,0.18582472910691397,-0.3261983077217315,0.3745978221774102,1,1,1,0
0.14148620568226883,-0.15168612533625786,0.1990776272827491,-0.2515621737532047,-0.37129082911947703,0,1,2,0
0.08377686037614263,0.27576870761228744,0.06984757956811347,0.23266487490299817,-0.10730073306034052,0,1,1,1
-0.4005772725232763,0.5828589470952709,-0.34436013810402794,0.025651961065589028,0.13676451390121963,1,2,0,1
-0.16390611147795886,-0.0895117071727801,-0.5292182575926916,-0.31415871392992567,0.06929355043199192,1,2,0,1
-0.4510881130682609,0.10766881063291127,0.025956219045681052,-0.29888008228753815,0.13775708276292067,1,0,2,0
0.11033468487991574,-0.09721802854902153,0.16643350508072913,-1.14364775491783,-0.22533152126445496,2,0,0,0
0.0651765125718885,-0.21484714110729267,-0.2176226967755306,0.12801142935000878,-0.058799011495680654,1,0,2,1
-0.5028477531905827,0.25306040376459327,-0.07276502277460625,-0.0885360188832178,0.5146297009639607,0,1,0,0
0.28494604983692184,-0.20767587599620815,0.01680294591153233,-0.06549955484373486,-0.20945959464026434,0,2,2,1
-0.49491482889542376,-0.11420461139106008,-0.09138516202940164,-0.23439003791279936,0.1679073526305351,2,0,2,0
-0.4425671895266712,0.6194913734230687,-0.17587621721826063,-0.49435779817354525,-0.590806040391217,0,0,0,1
0.000972287947378625,-0.02130264883754359,-0.5798152362809104,0.1629822365016756,-0.11812596436880232,2,2,0,1
0.10403755361351022,0.00944156562373798,-0.005911259948577408,0.12354456109937258,0.07561901192888276,0,1,1,1
-0.22837428231299556,-0.19616481508784736,-0.009945802556532901,-0.34635078944603725,0.3259666707413698,0,1,2,0
-0.409114204910105,0.05660730197807821,0.004765178899119537,-0.6735406836925738,0.2269640963847507,2,0,2,0
-0.7565291239749273,0.35086747589283923,0.338596000550747,-0.14227838617583663,0.4148055157881883,0,0,0,0
0.09326358480073127,-0.28910208044680596,0.23178839651558086,-0.1068759018376709,-0.0946576580241832,0,1,0,0
-0.0010169341188522086,0.42294070044236926,0.36968612443880644,0.34141685875598843,0.7272522440625054,0,2,2,0
-0.2048331484276844,0.37640470922726205,-0.14075338910066118,-0.22916064244561377,0.27836239062009993,0,1,2,1
-0.30597917640429406,0.17955200986602543,-0.6638385342680898,-0.02063543479277724,0.5480446441431653,2,1,0,1
-0.26838506272501195,-0.5418612970832595,-0.2453023547958229,0.24695862675545827,0.3169208676635512,1,1,0,0
-0.14570924001061641,0.17358093418006706,-0.03499320994025119,0.14535089774669802,0.3672476731567208,1,0,0,1
0.28333533849898573,0.0005063242375764165,-0.07266245495105779,-0.043514200663601434,-0.16371941807481458,1,2,2,1
-0.39884378140540805,-0.6973035098143697,0.5936161805878053,-0.0632789452056474,0.2720243919538324,2,1,1,0
0.22814562283971695,0.6263899845177722,-0.2270382794926038,0.4405650939279825,0.5257279068396761,2,1,2,1
0.13225962450548379,0.22995300218976472,0.054516814381951176,0.20127353541401183,0.027832202869607903,2,1,2,1
-0.3698721404506039,-0.37052040768961314,0.41664825090024654,-0.01937054156361418,0.5707666366644135,1,2,0,0
-0.2865389176357025,-0.012974135405145156,-0.28302182307005125,0.014484475031256664,-0.4032565401916635,1,2,0,1
0.39198447268712544,0.6044898770291874,-0.7412504150953064,-0.10807486241569127,-0.05368473157445033,2,1,2,1
-0.23027672611688046,-0.21216819873811427,0.06977423048381806,-0.02790668053677159,0.25521996127355917,2,0,2,0
-0.467929361411856,0.3197298096905856,0.3516206204065439,0.01792957053952919,-0.47178103239359254,2,0,1,0
-0.26064729985506474,0.6920658422636479,0.7069108796427835,-0.6697353663096919,-0.08206486910867776,0,2,2,0
-0.31411029467445023,0.13121423904640547,-0.5442421208428178,-0.040426392738787786,0.5471009497014488,0,1,2,1
0.41193770283960207,0.42762887003125877,-0.44637356796703376,0.1392649687990966,0.10027364288953045,1,0,1,1
0.5349855840264591,-0.6251845682744713,-0.2638824577321804,0.25763106436282546,-0.1419347698924725,1,0,0,1
0.5769512981953937,-0.7175262861442012,-0.7000078787507273,-0.1616525292257,-0.23573687636133472,0,1,1,1
0.5715231023848829,0.16999869712374704,0.565585932167197,-0.27248288092850836,0.18128197842830931,1,1,1,1
-0.25240056623843377,-0.08119630659616989,0.15153880600291944,-0.17659542107687462,-0.430246867244754,2,0,0,0
0.33854157320807554,-0.2696616995309743,-0.8822147470378476,0.11037353844997186,-0.24526077732639742,0,0,2,1
-0.41915522345451095,-0.3282262239978779,0.36150738410685357,0.3241920468846011,0.48830337427159165,0,1,0,0
0.004604591807591374,-0.39183039947055087,0.3032893818683223,-0.2479385940854292,0.03729911204030012,2,0,2,0
-0.1422388777947546,-0.41894313951842455,-0.01533230082621928,-0.8307974631668162,0.104167433300319,0,2,1,0
-0.10937442324212203,-0.4919222466418015,-0.3348458716767077,-0.42795437145509274,-0.11778237101323433,1,0,2,0
0.17474637943473464,0.5470598762227702,-0.06904412750855299,0.20798337282035972,-0.12432924967353998,2,1,0,1
-0.47285981427429036,-0.43715811449464814,-0.5648571566528799,-0.11366564728253223,-0.14917383258550196,2,1,0,0
0.5447486308839926,-0.4803778768294814,0.02023467998433126,0.7278882660322761,-0.4372435561351953,1,2,2,1
-0.11690880759889007,-0.31722921180766284,-0.17488407147353865,0.13203128973591097,-0.21456906338218595,2,0,0,1
0.09597377197238209,-0.22578968544410838,0.4644981568247948,-0.3033313851577134,-0.328126865722303,1,1,1,0
0.12994535825767434,-0.02036830664665159,0.31158932642979026,0.155806421535781,0.6533972848641674,0,2,0,0
-0.3066213443201217,0.007362365227693684,0.25455750191443893,0.5224846003006852,0.8242124267199495,1,1,2,0
-0.11391810008304723,0.22541448637336056,-0.54780777777116,-0.1187023236619689,0.21052643393205286,1,0,1,1
0.29061299612708924,-0.12877253851773687,-0.145752222358363,0.22105886538919267,-0.25825363235161936,1,2,0,1
-0.032250170679351195,-0.40334388862949283,-0.413547941211086,-0.3742507817305894,-0.2899680247680239,0,0,0,1
0.015987233389978695,-0.6827965266979767,-0.0003914788303828021,-0.03265410299921616,0.22624436949405072,2,2,0,0
-0.23786370439454455,-0.28581538418568386,0.19769656297378327,0.004703454259006134,0.15403880840918058,1,2,2,0
0.35150701631187037,0.2998138099872183,0.17049048510510964,0.1359291661765237,-0.3255987989340943,2,0,0,1
-0.20613440128963365,0.4630597345317028,-0.48308620597979973,-0.11559030472765608,0.1861212027365849,1,1,1,1
-0.5320044135455216,0.1379872435586761,-0.2168297834624152,-0.06887189641623478,0.05924085292644023,1,0,0,0
-0.2262511229539605,-0.2529736659298273,0.12230265896875214,0.017315427187416133,-0.08515558466223619,2,2,0,0
-0.45554036246718344,0.5187195517869406,-0.127053577780955,-0.07551289795527939,-0.16336041916600955,0,0,2,1
-0.3488661414001154,-0.06869412894405762,-0.12971601985866849,-0.3298983490385606,0.48588219311129055,1,2,2,0
-0.01747260959380418,0.27802660730961165,0.27303943793744095,-0.3806935917795754,0.24913114118735322,1,1,1,0
-0.03615999417752047,0.06624176234332088,-0.02357178080613879,0.1317444792773938,-0.0835712528121235,2,2,0,1
-0.20323973221764877,-0.7272158499646791,-0.21702489093810678,0.39586627040456746,0.2252517313363175,0,0,1,0
-0.27899014949582,-0.20361079761055959,-0.2780993222286246,-0.2110793413604901,-0.04803918996058097,2,1,1,0
0.21348060845599007,-0.03639257564627092,0.43437508728075186,0.345983313305464,0.1318515736169014,2,1,1,1
0.12742264089855163,-0.0263913085175528,0.23624580057862846,-0.5024880546429248,-0.16403911121612133,0,0,1,0
-0.3708764435149038,0.3580779482450794,0.045504147863625735,0.2834581654835263,-0.36017321946126674,1,0,1,1
0.48012047391551727,-0.3192699775363115,0.3036401682950105,0.523042602852996,0.02101888026607257,1,1,1,1
-0.07514576927179413,-0.06288157228530197,0.15987582279672857,0.3082184504015993,0.19956817376080677,0,1,2,0
-0.374458222617571,-0.5995429073328392,-0.2614295812166997,-0.09592183752593371,0.09928074918895113,0,0,2,0
-0.34927003150033215,-0.2524350968498213,0.4882585305556568,-0.5333656521796029,0.6699102281908913,0,1,1,0
-0.46989726331544224,-0.25423820336746356,-0.12820437580670513,0.3317597458370912,-0.12398679791102132,1,1,0,0
-0.00452069314715271,0.18654250536120948,-0.273300578633543,0.23636744612463842,-0.34461289736209855,1,1,2,1
-0.35407811689951807,0.5569911282194265,-0.008914591986162245,-0.3997726659662128,0.3457963713664034,2,2,2,0
0.4638800428154612,0.33725099689385624,0.025838695294550428,0.11726437734647314,0.38736411095064016,2,2,2,1
-0.05830839085529242,0.2271093738758009,-0.19099068222376303,0.7563477633064393,0.45816992734809947,2,1,0,1
-0.13159293156067828,0.0966993891220084,0.2811961985518214,0.4219185655417359,0.41201300833387045,0,1,0,0
0.12482786249284658,-0.3903346520747348,-0.37108633971451704,0.02914070790126295,-0.023459367879783005,2,1,0,1
-0.48026697093730464,0.023560873125075224,-0.26153668842179706,0.5802446646365087,-0.43974883169138285,1,1,1,1
-0.4961858146226691,0.1075614154970709,-0.22261118047838835,-0.5472921448994772,-0.15730874027398375,1,2,1,0
0.3200360871532553,-0.06604348079340638,-0.2633992468096359,-0.19989747720296452,0.4056682111215636,2,0,0,1
-0.09863585052562504,-0.6143889384704062,-0.22831535466336503,-0.15719556361760006,0.0507123860437572,1,2,1,0
-0.4907120657508721,0.11833789060941632,-0.38829388688824606,-0.05994680469455488,-0.6050790748127582,1,2,2,1
0.0018056304309960192,-0.4663415557019624,-0.2593724658380906,-0.05655658091124969,0.08652481881105419,0,1,0,0
0.021041234059317692,-0.13562337007237674,-0.06266007237772155,-0.18180007566217649,0.2610494576233199,0,0,1,0
0.589306153913258,0.4682738287995055,0.42023544498515497,-0.18650354520810444,0.5371763547852038,0,0,2,1
0.1969008942391258,0.15279430076031347,-0.5483855871068636,0.5358750867903814,0.4745872100855101,0,1,2,1
-0.2373429947135334,0.13641616554159378,-0.6921786188613138,-0.4820397057208091,-0.036523100416287424,1,2,2,1
-0.24428772187645414,0.14985465120806948,0.11874586463597728,0.7271944017786647,-0.3989674837658079,2,1,1,1
-0.28400927850007684,-0.2283971408406921,0.07621530646326002,-0.07617227610110686,0.11050212083879592,0,2,2,0
-0.0032190399531060398,-0.2570621461675206,0.009664683733447154,-0.3424382642834389,-0.053933683623826535,0,0,2,0
0.08779453607009195,-0.502439228956417,-0.3629751915650733,0.39749699138381367,0.10311347986669683,0,1,1,1
0.15897567560391784,-0.25578865100381043,0.07956204701580141,0.7694546421292582,0.2463576830962872,2,2,2,1
0.23224976094476646,-0.08419873099540805,0.055729484636740725,-0.2301066739814483,-0.0009565838081335931,1,1,2,1
-0.23541795658029754,0.07307457356723945,0.2138154917780152,-0.07072383346368971,-0.41548631107763345,1,2,1,0
0.18003928316586293,-0.01617473567012224,0.3835694289017767,-0.48831714813830757,-0.37311614880474114,0,2,2,1
0.3053673557850739,-0.3036989555256012,0.13977632368322562,-0.19065523075314023,-0.20807537396113984,2,2,0,1
0.21605590540988412,-0.24203452634757908,-0.3117453959440982,0.2595734003327397,-0.14493629977810835,2,0,0,1
-0.028240898701313515,-0.3249574575108366,-0.41156251990450327,-0.14545291513123068,-0.14539457482241014,1,1,1,1
-0.32500329159964736,0.23892138899826879,0.25036279441938963,-0.6898619894458629,-0.49153065895543435,0,2,1,0
-0.07759448345091703,-0.1252105067389238,-0.26616010982455285,0.7093058749534226,-0.08039823394331651,2,0,1,1
0.13949551785501266,0.24187700634842405,0.40005686970482285,-0.12241210918313086,0.08546767888449047,0,1,0,0
-0.30930075741120727,-0.13999608235712985,-0.30140288610172566,0.11790406675500135,-0.3890202768640293,1,1,2,1
-0.5593249966643079,-0.12173048499795938,0.16058505308143306,-0.05338333784806106,-0.15716169247821044,1,1,0,0
-0.04385453127382592,-0.44143669177744743,-0.10586456860997337,0.48190862061185713,-0.2696696988356124,0,1,0,1
